department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
FYS;101;"First";0001;LEC;7701;TuTh 12:30PM - 1:50PM;Torrey 232;Daniel Qualls;09/06/2012 - 10/04/2012
FYS;101;"First";0002;LEC;8455;MoFr 2:00PM - 3:20PM;Torrey 223;Tora Johnson;09/05/2012 - 10/05/2012
FYS;101;"First";0003;LEC;8686;Tu 12:30PM - 2:20PM;Torrey 234;Leslie D Bowman;09/05/2012 - 12/15/2012
FYS;101;"First";0004;LEC;11773;Fr 3:00PM - 4:50PM;Science&nbsp; 109;Garret M Lee;09/05/2012 - 12/15/2012
FYS;101;"First";0005;LEC;13772;Tu 12:30PM - 1:50PM;FRC 14;Karen Beeftink;09/05/2012 - 12/15/2012
FYS;101;"First";0006;LEC;13989;Th 1:00PM - 1:50PM;TBA;Garret M Lee;09/05/2012 - 12/15/2012
GEO;101;"Intro to Geography";0001;LEC;10335;TuTh 11:00AM - 12:20PM;Torrey 230;Daniel Qualls;09/05/2012 - 12/15/2012
GIS;230;"Geographic Information Systems (GIS) Applications I";0010;LEC;8466;MoFr 12:30PM - 1:50PM;Torrey 223;Tora Johnson;09/05/2012 - 12/15/2012
GIS;230;"Geographic Information Systems (GIS) Applications I";0011;LAB;8467;TBA;TBA;Tora Johnson;09/05/2012 - 12/15/2012
GIS;230;"Geographic Information Systems (GIS) Applications I";0012;LAB;8468;We 1:00PM - 2:50PM;Torrey 223;Tora Johnson;09/05/2012 - 12/15/2012
GIS;230;"Geographic Information Systems (GIS) Applications I";0020;LEC;8469;TBA;Web;Tora Johnson;09/05/2012 - 12/15/2012
GIS;230;"Geographic Information Systems (GIS) Applications I";0022;LAB;8470;Sa 8:00AM - 4:50PM;Torrey 223;Tora Johnson;09/05/2012 - 12/15/2012
HON;220;"Soliya:";0001;LEC;8633;MoWe 2:00PM - 3:20PM;Torrey 221;James H Moreira;09/05/2012 - 12/15/2012
HON;312;"Soliya Advanced Projects";0001;LEC;8634;MoWe 2:00PM - 3:20PM;Torrey 221;James H Moreira;09/05/2012 - 12/15/2012
HTY;103;"American History to 1865";0001;LEC;8582;MoWe 2:00PM - 3:20PM;Science&nbsp; 113;Kay S Kimball;09/05/2012 - 12/15/2012
HTY;115;"World History to 1500";0001;LEC;8538;MoFr 11:00AM - 12:20PM;Torrey 230;Randall Kindleberger;09/05/2012 - 12/15/2012
HTY;115;"World History to 1500";0002;LEC;8539;TuTh 12:30PM - 1:50PM;Torrey 230;Kay S Kimball;09/05/2012 - 12/15/2012
HTY;115;"World History to 1500";0003;LEC;8590;TBA;Web;Randall Kindleberger;09/05/2012 - 12/15/2012
HTY;116;"World History since 1500";0001;LEC;8540;TuTh 2:00PM - 3:20PM;Torrey 230;Lori E Cole;09/05/2012 - 12/15/2012
HTY;316;"The Age of the French Revolution";0001;LEC;8541;MoFr 2:00PM - 3:20PM;Torrey 230;Randall Kindleberger;09/05/2012 - 12/15/2012
HTY;320;"Topics in History";0001;LEC;8542;TuTh 11:00AM - 12:20PM;Torrey 232;Kay S Kimball;09/05/2012 - 12/15/2012
HUM;113;"Introduction to Humanities";0001;LEC;8706;TBA;Web;Gerard P NeCastro;09/05/2012 - 12/15/2012
INV;180;"Create:";0001;LEC;14466;Tu 5:30PM - 8:20PM;Torrey 232;Chad Benjamin Everett;09/05/2012 - 12/15/2012
MAN;301;"Management";0001;WEB;8575;Th 6:00PM - 8:50PM;Torrey 226;Robert D Tropea;09/05/2012 - 12/15/2012
MAN;302;"Small Bus Management &amp;Entrpreneurship";0001;LEC;7702;TuTh 9:30AM - 10:50AM;Torrey 104;Bernice M Murphy;09/05/2012 - 12/15/2012
MAN;303;"Project Management";0001;LEC;13903;TBA;Web;Robert D Tropea;09/05/2012 - 12/15/2012
MAN;315;"Essentials of Negotiation";0001;LEC;7704;TBA;Web;Robert D Tropea;09/05/2012 - 12/15/2012
MAN;321;"Operations Management";0001;LEC;7705;TBA;Web;Robert D Tropea;09/05/2012 - 12/15/2012
MAN;332;"Human Resource Management";0001;LEC;7706;MoFr 11:00AM - 12:20PM;Torrey 104;Bernice M Murphy;09/05/2012 - 12/15/2012
MAR;101;"Marketing &amp; Entrepreneurship";0001;LEC;7708;TuTh 2:00PM - 3:20PM;Torrey 104;Bernice M Murphy;09/05/2012 - 12/15/2012
MAR;101;"Marketing &amp; Entrepreneurship";0002;LEC;7709;Tu 6:00PM - 8:20PM;Torrey 234;Scott Sawyer;09/05/2012 - 12/15/2012
MAR;101;"Marketing &amp; Entrepreneurship";0003;LEC;7710;TBA;Web;Robert D Tropea;09/05/2012 - 12/15/2012
MAR;215;"Marketing Channels";0001;LEC;7711;TBA;Web;Robert D Tropea;12/17/2012 - 01/15/2013
MAR;218;"Advertising";0001;LEC;7712;TBA;Web;Robert D Tropea;12/17/2012 - 01/15/2013
MAR;306;"Marketing Management for Entrepreneurs";0001;WEB;8391;TBA;Web;Robert D Tropea;09/05/2012 - 12/15/2012
MAT;;"";0001;LEC;8471;MoWeFr 9:00AM - 9:50AM;Torrey 230;Melanie Laurel Tardiff;09/05/2012 - 12/15/2012
MAT;;"";0002;LEC;8472;MoWeFr 10:00AM - 10:50AM;Torrey 230;Melanie Laurel Tardiff;09/05/2012 - 12/15/2012
MAT;;"12";0001;LEC;8473;TuTh 3:30PM - 4:50PM;Torrey 230;Michael Fish;09/05/2012 - 12/15/2012
MAT;102;"Intermediate Algebra";0001;LEC;8474;MoWeFr 9:00AM - 9:50AM;Science&nbsp; 109;Noah Dean;09/05/2012 - 12/15/2012
MAT;102;"Intermediate Algebra";0002;LEC;8475;TuTh 6:00PM - 7:20PM;Torrey 230;Michael Fish;09/05/2012 - 12/15/2012
MAT;107;"Structure of Arithmetic I";0001;LEC;14283;We 1:00PM - 3:50PM;Torrey 230;Michael Fish;09/05/2012 - 12/15/2012
MAT;113;"Introduction to Statistics";0001;LEC;8476;TuTh 12:30PM - 1:50PM;Torrey 113;Noah Dean;09/05/2012 - 12/15/2012
MAT;113;"Introduction to Statistics";0002;LEC;8477;TBA;Web;Cynthia Roberts;09/05/2012 - 12/15/2012
MAT;126;"Calculus I";0001;LEC;8478;MoWeFr 3:00PM - 3:50PM;Science&nbsp; 207;Noah Dean;09/05/2012 - 12/15/2012;Th 4:00PM - 4:50PM;Science&nbsp; 207;Noah Dean;09/05/2012 - 12/15/2012
MAT;215;"Applied Statistics";0010;LEC;8479;MoWe 9:00AM - 10:20AM;Torrey 106;Brian F Beal;09/05/2012 - 12/15/2012
MAT;215;"Applied Statistics";0011;LAB;8480;Tu 11:00AM - 12:50PM;Torrey 106;Brian F Beal;09/05/2012 - 12/15/2012
MTR;101;"Meteorology";0001;WEB;8481;TBA;Web;Louis K McNally;09/05/2012 - 12/15/2012
MUS;101;"UMM Chorale";0001;MUS;8654;Tu 6:00PM - 8:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;103;"Applied Music: Private Lessons";0001;MUS;8543;TBA;TBA;Vicki R NeCastro;09/05/2012 - 12/15/2012
MUS;103;"Applied Music: Private Lessons";0002;MUS;8544;TBA;TBA;Alan G Cook;09/05/2012 - 12/15/2012
MUS;103;"Applied Music: Private Lessons";0003;MUS;8545;TBA;TBA;Patricia Caya;09/05/2012 - 12/15/2012
MUS;103;"Applied Music: Private Lessons";0004;MUS;8546;TBA;TBA;Duane M Ingalls;09/05/2012 - 12/15/2012
MUS;103;"Applied Music: Private Lessons";0005;MUS;8547;TBA;TBA;Barbara E Lapham;09/05/2012 - 12/15/2012
MUS;103;"Applied Music: Private Lessons";0006;MUS;8548;TBA;TBA;Barbara E Lapham;09/05/2012 - 12/15/2012
MUS;107;"Applied Music: Performing Groups";0001;MUS;8638;Mo 6:00PM - 8:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;107;"Applied Music: Performing Groups";0002;MUS;8642;Tu 6:30PM - 8:30PM;POW 3 - Johnny Johnson Suite;Duane M Ingalls;09/05/2012 - 12/15/2012
MUS;107;"Applied Music: Performing Groups";0003;MUS;8646;We 6:00PM - 9:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;107;"Applied Music: Performing Groups";0004;MUS;8650;Fr 3:30PM - 5:30PM;Powers&nbsp; 201;Alan G Cook;09/05/2012 - 12/15/2012
MUS;119;"Fundamentals of Music: Literacy";0001;LEC;8578;TuTh 11:00AM - 12:20PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;207;"Applied Music: Performing Groups";0001;MUS;8639;Mo 6:00PM - 8:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;207;"Applied Music: Performing Groups";0002;MUS;8643;Tu 6:30PM - 8:30PM;POW 3 - Johnny Johnson Suite;Duane M Ingalls;09/05/2012 - 12/15/2012
MUS;207;"Applied Music: Performing Groups";0003;MUS;8647;We 6:00PM - 9:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;207;"Applied Music: Performing Groups";0004;MUS;8651;Fr 3:30PM - 5:30PM;Powers&nbsp; 201;Alan G Cook;09/05/2012 - 12/15/2012
MUS;301;"UMM Chorale";0001;MUS;8655;Tu 6:00PM - 8:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;307;"Applied Music: Performing Group";0001;MUS;8640;Mo 6:00PM - 8:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;307;"Applied Music: Performing Group";0002;MUS;8644;Tu 6:30PM - 8:30PM;POW 3 - Johnny Johnson Suite;Duane M Ingalls;09/05/2012 - 12/15/2012
MUS;307;"Applied Music: Performing Group";0003;MUS;8648;We 6:00PM - 9:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;307;"Applied Music: Performing Group";0004;MUS;8652;Fr 3:30PM - 5:30PM;Powers&nbsp; 201;Alan G Cook;09/05/2012 - 12/15/2012
MUS;407;"Applied Music: Performing Groups";0001;MUS;8641;Mo 6:00PM - 8:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;407;"Applied Music: Performing Groups";0002;MUS;8645;Tu 6:30PM - 8:30PM;POW 3 - Johnny Johnson Suite;Duane M Ingalls;09/05/2012 - 12/15/2012
MUS;407;"Applied Music: Performing Groups";0003;MUS;8649;We 6:00PM - 9:00PM;Powers&nbsp; 201;Gene C Nichols;09/05/2012 - 12/15/2012
MUS;407;"Applied Music: Performing Groups";0004;MUS;8653;Fr 3:30PM - 5:30PM;Powers&nbsp; 201;Alan G Cook;09/05/2012 - 12/15/2012
PHE;101;"Physical Education Activity";0001;PHE;8385;TuTh 4:00PM - 4:50PM;FRC 15;Constance E Harter-Bagley;09/05/2012 - 12/15/2012
PHE;101;"Physical Education Activity";0003;PHE;8387;TuTh 8:00AM - 9:00AM;CLL Pool;Julia A Millay;09/05/2012 - 12/15/2012
PHE;101;"Physical Education Activity";0004;PHE;8388;TuTh 10:00AM - 10:50AM;FRC Racquetball Courts;Gene C Nichols;09/05/2012 - 12/15/2012
PHE;101;"Physical Education Activity";0005;PHE;14968;Mo 6:00PM - 7:00PM;FRC Lower Gym;Amanda Cornett;09/05/2012 - 12/15/2012
PHE;101;"Physical Education Activity";0006;PHE;14969;We 6:00PM - 7:00PM;CLL Pool;Amanda Cornett;09/05/2012 - 12/15/2012
PHE;101A;"Physical Education Activity";0001;PHE;8493;TBA;TBA;Amy R Fritz;09/05/2012 - 10/24/2012
PHE;101A;"Physical Education Activity";0002;PHE;8494;TBA;TBA;Anthony J Turini;09/05/2012 - 10/24/2012
PHE;101A;"Physical Education Activity";0003;PHE;8495;TBA;TBA;Anthony J Turini;09/05/2012 - 10/24/2012
PHE;101A;"Physical Education Activity";0004;PHE;8496;TBA;TBA;Nathaniel A Case;09/05/2012 - 10/24/2012
PHE;101A;"Physical Education Activity";0005;PHE;8497;TBA;TBA;Howard Mills;09/05/2012 - 10/24/2012
PHE;103;"Open Water I SCUBA";0010;LEC;8501;Fr 5:00PM - 6:50PM;FRC 14;John A Daley;09/05/2012 - 10/24/2012
PHE;103;"Open Water I SCUBA";0011;LAB;8502;Fr 7:30PM - 9:50PM;CLL Pool;John A Daley;09/05/2012 - 10/24/2012
PHE;105;"Personal Wellness";0001;PHE;8389;TBA;Web;Peter J Knowles;09/05/2012 - 12/15/2012
PHE;201;"Physical Education Activity";0001;PHE;14645;TuTh 5:00PM - 5:50PM;FRC 15;Constance E Harter-Bagley;09/05/2012 - 12/15/2012
PHE;201A;"Physical Education Activity";0001;PHE;8530;TBA;TBA;Brac Brady;10/25/2012 - 12/14/2012
PHE;201A;"Physical Education Activity";0002;PHE;8531;TBA;TBA;Ordman Alley;10/25/2012 - 12/14/2012
PHE;210;"Advanced Open Water SCUBA";0010;LEC;8532;Fr 5:00PM - 6:50PM;FRC Lower Gym;John A Daley;10/25/2012 - 12/14/2012
PHE;210;"Advanced Open Water SCUBA";0011;LAB;8533;Fr 7:30PM - 9:50PM;CLL Pool;John A Daley;10/25/2012 - 12/14/2012
PHI;101;"Awakening Through Nature:";0001;LEC;8725;We 7:00PM - 9:45PM;Torrey 102;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0002;LEC;13409;We 7:00PM - 9:45PM;Bangor Hall - UCB;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0003;LEC;13410;We 7:00PM - 9:45PM;Bath-Brunswick Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0004;LEC;13411;We 7:00PM - 9:45PM;Bucksport;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0005;LEC;13412;We 7:00PM - 9:45PM;Calais Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0006;LEC;13413;We 7:00PM - 9:45PM;Deer Isle-Stonington;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0007;LEC;13414;We 7:00PM - 9:45PM;Ellsworth Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0008;LEC;13415;We 7:00PM - 9:45PM;East Millinocket Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0009;LEC;13416;We 7:00PM - 9:45PM;East Sullivan;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0010;LEC;13417;We 7:00PM - 9:45PM;Belfast;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0011;LEC;13418;We 7:00PM - 9:45PM;Greenville;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0012;LEC;13419;We 7:00PM - 9:45PM;Houlton Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0013;LEC;13420;We 7:00PM - 9:45PM;Jackman;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0014;LEC;13421;We 7:00PM - 9:45PM;Stacyville;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0015;LEC;13422;We 7:00PM - 9:45PM;Augusta campus;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0016;LEC;13423;We 7:00PM - 9:45PM;Kingfield;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0017;LEC;13424;We 7:00PM - 9:45PM;Lewiston-Auburn College;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0018;LEC;13425;We 7:00PM - 9:45PM;Fairfield;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0019;LEC;13426;We 7:00PM - 9:45PM;South Berwick;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0020;LEC;13427;We 7:00PM - 9:45PM;Lincoln;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0021;LEC;13428;We 7:00PM - 9:45PM;Mount Desert;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0022;LEC;13429;We 7:00PM - 9:45PM;Farmington - Mount Blue HS;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0023;LEC;13430;We 7:00PM - 9:45PM;Thorndike;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0024;LEC;13431;We 7:00PM - 9:45PM;North Haven;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0025;LEC;13432;We 7:00PM - 9:45PM;Newport;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0026;LEC;13433;We 7:00PM - 9:45PM;Fort Kent Campus;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0027;LEC;13434;We 7:00PM - 9:45PM;Dover-Foxcroft;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0028;LEC;13435;We 7:00PM - 9:45PM;Presque Isle Campus;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0029;LEC;13436;We 7:00PM - 9:45PM;Rangeley;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0030;LEC;13437;We 7:00PM - 9:45PM;Rockland Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0031;LEC;13438;We 7:00PM - 9:45PM;Rumford/Mexico Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0032;LEC;13439;We 7:00PM - 9:45PM;Saco/Biddeford Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0033;LEC;13440;We 7:00PM - 9:45PM;Island Falls;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0034;LEC;13441;We 7:00PM - 9:45PM;Sanford Center;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0035;LEC;13442;We 7:00PM - 9:45PM;Skowhegan;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0036;LEC;13443;We 7:00PM - 9:45PM;Spruce Mountain Adult Ed;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0037;LEC;13444;We 7:00PM - 9:45PM;Bethel;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0038;LEC;13445;We 7:00PM - 9:45PM;VanBuren High School;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0039;LEC;13446;We 7:00PM - 9:45PM;Vinalhaven;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0040;LEC;13447;We 7:00PM - 9:45PM;Winthrop;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0041;LEC;13448;We 7:00PM - 9:45PM;Wiscasset;Thomas R Halkett;09/05/2012 - 12/15/2012
PHI;101;"Awakening Through Nature:";0042;LEC;13449;We 7:00PM - 9:45PM;South Paris;Thomas R Halkett;09/05/2012 - 12/15/2012
PHY;111;"Physics I";0010;LEC;8482;MoWeFr 1:00PM - 1:50PM;Science&nbsp; 109;Noah Dean;09/05/2012 - 12/15/2012
PHY;111;"Physics I";0011;LAB;8483;Th 10:00AM - 11:50AM;Science&nbsp; 207;Noah Dean;09/05/2012 - 12/15/2012
POS;215;"American National Government";0001;LEC;8576;We 1:00PM - 2:15PM;Torrey 102;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0002;LEC;13492;We 1:00PM - 2:15PM;Bangor Hall - UCB;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0003;LEC;13493;We 1:00PM - 2:15PM;Bath-Brunswick Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0004;LEC;13494;We 1:00PM - 2:15PM;Bucksport;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0005;LEC;13495;We 1:00PM - 2:15PM;Caribou;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0006;LEC;13496;We 1:00PM - 2:15PM;Deer Isle-Stonington;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0007;LEC;13497;We 1:00PM - 2:15PM;Ellsworth Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0008;LEC;13498;We 1:00PM - 2:15PM;East Millinocket Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0009;LEC;13499;We 1:00PM - 2:15PM;East Sullivan;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0010;LEC;13500;We 1:00PM - 2:15PM;Belfast;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0011;LEC;13501;We 1:00PM - 2:15PM;Greenville;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0012;LEC;13502;We 1:00PM - 2:15PM;Houlton Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0013;LEC;13503;We 1:00PM - 2:15PM;Jackman;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0014;LEC;13504;We 1:00PM - 2:15PM;Stacyville;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0015;LEC;13505;We 1:00PM - 2:15PM;Augusta campus;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0016;LEC;13506;We 1:00PM - 2:15PM;Kingfield;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0017;LEC;13507;We 1:00PM - 2:15PM;Lewiston-Auburn College;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0018;LEC;13508;We 1:00PM - 2:15PM;Lisbon Falls;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0019;LEC;13509;We 1:00PM - 2:15PM;South Berwick;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0020;LEC;13510;We 1:00PM - 2:15PM;Lincoln;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0021;LEC;13511;We 1:00PM - 2:15PM;Mount Desert;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0022;LEC;13512;We 1:00PM - 2:15PM;Farmington - Mount Blue HS;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0023;LEC;13513;We 1:00PM - 2:15PM;Thorndike;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0024;LEC;13514;We 1:00PM - 2:15PM;North Haven;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0025;LEC;13515;We 1:00PM - 2:15PM;Newport;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0026;LEC;13516;We 1:00PM - 2:15PM;Fort Kent Campus;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0028;LEC;13518;We 1:00PM - 2:15PM;Presque Isle Campus;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0029;LEC;13519;We 1:00PM - 2:15PM;Rangeley;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0030;LEC;13520;We 1:00PM - 2:15PM;Rockland Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0031;LEC;13521;We 1:00PM - 2:15PM;Rumford/Mexico Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0032;LEC;13522;We 1:00PM - 2:15PM;Saco/Biddeford Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0033;LEC;13523;We 1:00PM - 2:15PM;Island Falls;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0034;LEC;13524;We 1:00PM - 2:15PM;Sanford Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0035;LEC;13525;We 1:00PM - 2:15PM;Skowhegan;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0036;LEC;13526;We 1:00PM - 2:15PM;Spruce Mountain Adult Ed;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0037;LEC;13527;We 1:00PM - 2:15PM;Bethel;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0038;LEC;13528;We 1:00PM - 2:15PM;VanBuren High School;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0039;LEC;13529;We 1:00PM - 2:15PM;Vinalhaven;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0040;LEC;13530;We 1:00PM - 2:15PM;Wiscasset;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0041;LEC;13531;We 1:00PM - 2:15PM;South Paris;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0042;LEC;13729;We 1:00PM - 2:15PM;Calais Center;Jon Reisman;09/05/2012 - 12/15/2012
POS;215;"American National Government";0043;LEC;13532;TBA;Web;Jon Reisman;09/05/2012 - 12/15/2012
PSY;100;"Animal Behavior and Selection of Service Dogs";0010;LEC;11771;Mo 1:00PM - 3:45PM;Torrey 102;Katherine C Hecht;09/05/2012 - 12/15/2012
PSY;101;"Animal Behavior &amp; Selection of Service Dogs Lab";0011;LAB;11772;Mo 5:00PM - 6:50PM;Science&nbsp; 109;Katherine C Hecht;09/05/2012 - 12/15/2012
PSY;102;"Personal Growth";0001;LEC;8580;MoWe 2:00PM - 3:20PM;Torrey 228;Lois-Ann Kuntz;09/05/2012 - 12/15/2012
PSY;102;"Personal Growth";0002;LEC;8581;MoWe 3:30PM - 4:50PM;Torrey 228;Lois-Ann Kuntz;09/05/2012 - 12/15/2012
PSY;102;"Personal Growth";0003;LEC;8591;TBA;Web;Matthew David Day;09/05/2012 - 12/15/2012
PSY;110;"Intro to Psychology";0001;LEC;8553;MoWe 2:00PM - 3:20PM;Torrey 104;Heather Leigh Ball;09/05/2012 - 12/15/2012
PSY;110;"Intro to Psychology";0002;LEC;8592;TBA;Web;Uriah Anderson;09/05/2012 - 12/15/2012
PSY;201;"Developmental Psychology";0001;WEB;8593;TBA;Web;Jordan A Litman;09/05/2012 - 12/15/2012
PSY;211;"Introduction to Behavioral &amp; Community Health Systems";0001;LEC;8554;Th 5:30PM - 8:20PM;Torrey 232;Meghan W Duff;09/05/2012 - 12/15/2012
PSY;213;"Psychosocial Rehabilitation Practices";0001;LEC;8594;TBA;Web;Frank J Lane;09/05/2012 - 12/15/2012
PSY;215;"Psychology of Gender";0001;LEC;11770;TBA;Web;Jordan A Litman;12/31/2012 - 01/18/2013
PSY;222;"Psychology Professions &amp; Ethics";0001;LEC;8556;Mo 5:30PM - 8:20PM;Torrey 228;Charles C Crittenden;09/05/2012 - 12/15/2012
PSY;311;"Social Psychology";0001;LEC;8558;MoWe 2:00PM - 3:20PM;Torrey 232;Uriah Anderson;09/05/2012 - 12/15/2012
PSY;311;"Social Psychology";0002;LEC;8595;TBA;Web;Uriah Anderson;09/05/2012 - 12/15/2012
PSY;318;"Psychology of Curiosity";0001;LEC;8596;TBA;Web;Jordan A Litman;09/05/2012 - 12/15/2012
