department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ART;460;"Topics in Studio Art";0860;LAB;1075;MoWe 6:00PM - 8:30PM;Carnegie Hall 100;Kerstin L Engman;09/04/2012 - 12/14/2012;MoWe 6:00PM - 8:30PM;Carnegie Hall 101;Kerstin L Engman;09/04/2012 - 12/14/2012
ART;496;"Field Experience in Art";0001;FEX;1076;TBA;TBA;Michael H Grillo;09/04/2012 - 12/14/2012
ART;497;"Independent Study in Studio Art";0001;IND;1077;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;497;"Independent Study in Studio Art";0002;IND;1078;TBA;TBA;Michael H Lewis;09/04/2012 - 12/14/2012
ART;497;"Independent Study in Studio Art";0003;IND;1079;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;497;"Independent Study in Studio Art";0004;IND;1080;TBA;TBA;James E Linehan;09/04/2012 - 12/14/2012
ART;497;"Independent Study in Studio Art";0005;IND;1081;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;497;"Independent Study in Studio Art";0006;IND;1082;TBA;TBA;Matthew Smolinsky;09/04/2012 - 12/14/2012
ART;498;"Directed Study in Studio Art";0001;IND;1086;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;498;"Directed Study in Studio Art";0002;IND;1087;TBA;TBA;Michael H Lewis;09/04/2012 - 12/14/2012
ART;498;"Directed Study in Studio Art";0003;IND;1088;TBA;TBA;Laurie E Hicks;09/04/2012 - 12/14/2012
ART;498;"Directed Study in Studio Art";0004;IND;1089;TBA;TBA;James E Linehan;09/04/2012 - 12/14/2012
ART;498;"Directed Study in Studio Art";0005;IND;1090;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;498;"Directed Study in Studio Art";0006;IND;1091;TBA;TBA;Michael H Grillo;09/04/2012 - 12/14/2012
ART;499;"Studio Art Senior Capstone";0001;SEM;1093;TuTh 9:00AM - 11:30AM;Lord Hall 202;;09/04/2012 - 12/14/2012
ART;597;"Independent Study in Studio Art";0001;IND;1094;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;597;"Independent Study in Studio Art";0002;IND;1095;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;597;"Independent Study in Studio Art";0003;IND;1096;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;597;"Independent Study in Studio Art";0004;IND;1097;TBA;TBA;Michael H Grillo;09/04/2012 - 12/14/2012
ART;597;"Independent Study in Studio Art";0005;IND;1098;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;597;"Independent Study in Studio Art";0006;IND;1099;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ART;598;"Directed Study in Studio Art";0001;IND;1100;TBA;TBA;Staff;09/04/2012 - 12/14/2012
AST;109;"Introduction to Astronomy";0001;LEC;1101;TuTh 2:00PM - 3:15PM;Bennett Hall 137;Neil F Comins;09/04/2012 - 12/14/2012
AST;109;"Introduction to Astronomy";0990;LEC;4176;TBA;On-line Course;David J Batuski;09/04/2012 - 12/14/2012
AST;110;"Introduction to Astronomy Laboratory";0001;LAB;1102;Tu 4:00PM - 5:50PM;Bennett Hall 302;Staff;09/04/2012 - 12/14/2012
AST;110;"Introduction to Astronomy Laboratory";0002;LAB;1103;Tu 6:00PM - 7:50PM;Bennett Hall 302;Staff;09/04/2012 - 12/14/2012
