department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ENG;309;"Newswriting";0001;LEC;22428;MoWe 11:45AM - 1:00PM;Luther Bonney 208 - P;Eve Raimon;09/03/2013 - 12/23/2013
ENG;315;"Ancient Literature";0001;LEC;22112;TuTh 11:45AM - 1:00PM;Luther Bonney 303 - P;F Shelton Waldrep;09/03/2013 - 12/23/2013
ENG;319;"Studies in Genre and Form";0001;LEC;22429;Tu 4:10PM - 6:40PM;Luther Bonney 327 - P;Richard Swartz;09/03/2013 - 12/23/2013
ENG;325;"Epic and Romance";0001;LEC;24975;MoWe 1:15PM - 2:30PM;Luther Bonney 241 - P;Kathleen M Ashley;09/03/2013 - 12/23/2013
ENG;326;"Studies in International Literature Since 1900";0001;LEC;25067;Mo 5:35PM - 8:05PM;Payson Smith 204 - P;Deepika Marya;09/03/2013 - 12/23/2013
ENG;341;"Contemporary Critical Theories";0001;LEC;21877;TuTh 2:45PM - 4:00PM;Luther Bonney 523 - P;Francis C McGrath;09/03/2013 - 12/23/2013
ENG;342;"Topics in Contemporary Theory";0002;LEC;22430;MoWe 2:45PM - 4:00PM;Luther Bonney 402 - P;Gerald N Peters;09/03/2013 - 12/23/2013
ENG;346;"Language";0001;LEC;25068;Th 4:10PM - 6:40PM;Luther Bonney 503 - P;Francis C McGrath;09/03/2013 - 12/23/2013
ENG;360;"Shakespeare";0001;LEC;20340;TuTh 1:15PM - 2:30PM;Luther Bonney 410 - P;Richard H Abrams;09/03/2013 - 12/23/2013
ENG;366;"Studies in the Restoration and Eighteenth Century";0001;LEC;24990;Mo 4:10PM - 6:40PM;Luther Bonney 241 - P;Lucinda Cole;09/03/2013 - 12/23/2013
ENG;399;"Topics";0001;LEC;25076;TBA;Online Class;Gerald N Peters;09/03/2013 - 12/23/2013
ENG;401;"Writing Minor Thesis";0003;LEC;22435;TBA;TBA;F Shelton Waldrep;09/03/2013 - 12/23/2013
ENG;409;"Internship in Professional Writing";0001;RSG;21879;TBA;TBA;Kathleen M Ashley;09/03/2013 - 12/23/2013
ENG;419;"Seminar in Genre and Form";0001;SEM;25071;MoWe 1:15PM - 2:30PM;Luther Bonney 208 - P;Gerald N Peters;09/03/2013 - 12/23/2013
ENG;432;"Internship in the Teaching of Writing";0001;RSG;22791;TBA;TBA;Ann C Dean;09/03/2013 - 12/23/2013
ENG;491;"Seminar in Literature Since 1900";0001;SEM;25074;Tu 4:10PM - 6:40PM;Masterton G38 - P;Lisa M Walker;09/03/2013 - 12/23/2013
FRE;101;"Beginning French I";0003;LEC;20364;MoWe 4:10PM - 5:55PM;Payson Smith 202 - P;Lindsay Kaplan;09/03/2013 - 12/23/2013
FRE;201;"Intermediate French I";0001;LEC;20365;TuTh 4:10PM - 5:55PM;Payson Smith 209 - P;Nancy K Erickson;09/03/2013 - 12/23/2013
FRE;301;"Practical French I";0001;LEC;21836;TuTh 2:45PM - 4:00PM;Payson Smith 201 - P;Nancy K Erickson;09/03/2013 - 12/23/2013
FRE;303;"Theme et Version";0002;LEC;29988;TBA;Online Class;Nancy K Erickson;09/03/2013 - 12/23/2013
GEO;305;"Remote Sensing";0001;LEC;22490;Tu 4:10PM - 6:40PM;Bailey 315 - G;Firooza Pavri;09/03/2013 - 12/23/2013
GEO;408;"GIS Applications II";0001;LEC;21209;Mo 3:00PM - 5:30PM;Science Building 165 - P;Matthew Bampton;09/03/2013 - 12/23/2013;We 3:00PM - 5:30PM;Luther Bonney 202 - P;Matthew Bampton;09/03/2013 - 12/23/2013
GEO;438;"Independent Study in GIS";0001;IND;22907;TBA;TBA;Firooza Pavri;09/03/2013 - 12/23/2013
GEO;505;"Remote Sensing";0001;LEC;29698;Tu 4:10PM - 6:40PM;Bailey 315 - G;Firooza Pavri;09/03/2013 - 12/23/2013
GEO;605;"Remote Sensing";0001;LEC;22491;Tu 4:10PM - 6:40PM;Bailey 315 - G;Firooza Pavri;09/03/2013 - 12/23/2013
GEO;618;"GIS Applications II";0002;LEC;22634;TBA;Online Class;Matthew Bampton;09/03/2013 - 12/23/2013
GER;101;"Beginning German I";0001;LEC;20371;MoWeFr 11:45AM - 1:00PM;Payson Smith 205 - P;Lenore W Bronson;09/03/2013 - 12/23/2013
