"department","courseNum","courseTitle","sectionNum","courseType","callNum","meetingTime","meetingLocation","instructor","startEndDate"
"ECE",565,"Solid State Device Theory I",1,"LEC",3608,"TuTh 8:00AM - 9:15AM","Barrows Hall 123","John F Vetelino","8/29/2011 - 12/9/2011"
"ECE",590,"Neural Networks",1,"LEC",3609,"MoWe 8:00AM - 9:15AM","Barrows Hall 123","Mohamad T Musavi","8/29/2011 - 12/9/2011"
"ECE",662,"Microwave Acoustics",1,"LEC",7999,"TBA","TBA","John F Vetelino","8/29/2011 - 12/9/2011"
"ECE",667,"Solid State Device Theory II",1,"LEC",9765,"TuTh 3:30PM - 4:45PM","Barrows Hall 131","John F Vetelino","8/29/2011 - 12/9/2011"
"ECE",699,"Graduate Thesis / Research",1,"THS",1654,"TBA","TBA","John F Vetelino","8/29/2011 - 12/9/2011"
"ECE",699,"Graduate Thesis / Research",2,"THS",3178,"TBA","TBA","Ali Abedi","8/29/2011 - 12/9/2011"
"ECE",699,"Graduate Thesis / Research",3,"THS",3179,"TBA","TBA","Mauricio Pereira Da Cunha","8/29/2011 - 12/9/2011"
"ECE",699,"Graduate Thesis / Research",4,"THS",3175,"TBA","TBA","Bruce E Segee","8/29/2011 - 12/9/2011"
"ECE",699,"Graduate Thesis / Research",5,"THS",3176,"TBA","TBA","Mohamad T Musavi","8/29/2011 - 12/9/2011"
"ECE",699,"Graduate Thesis / Research",6,"THS",3177,"TBA","TBA","Yifeng Zhu","8/29/2011 - 12/9/2011"
"ECO",100,"Intro to Economics",1,"LEC",4285,"MoWeFr 9:00AM - 9:50AM","Nutting Hall 100","Stephen D Reiling","8/29/2011 - 12/9/2011"
"ECO",100,"Intro to Economics",990,"LEC",4157,"TBA","TBA","Todd M Gabe","8/29/2011 - 12/9/2011"
"ECO",117,"Issues and Opportunities in Economics",1,"LEC",4283,"Tu 2:00PM - 2:50PM","Murray Hall 106","Todd M Gabe","8/29/2011 - 12/9/2011"
"ECO",120,"Principles of Microeconomics",1,"LEC",4286,"MoWeFr 10:00AM - 10:50AM","Little Hall 120","Caroline Lundquist Noblet","8/29/2011 - 12/9/2011"
"ECO",120,"Principles of Microeconomics",2,"LEC",4287,"TuTh 2:00PM - 3:15PM","Barrows Hall 125","Hsiang-Tai Cheng","8/29/2011 - 12/9/2011"
"ECO",120,"Principles of Microeconomics",3,"LEC",4288,"Th 9:30AM - 10:45AM","Little Hall 130","Caroline Lundquist Noblet","8/29/2011 - 12/9/2011"
"ECO",120,"Principles of Microeconomics",500,"LEC",13132,"Tu 6:00PM - 8:30PM","Murray Hall 102","Aaron Kinyu Hoshide","8/29/2011 - 12/9/2011"
"ECO",121,"Principles of Macroeconomics",1,"LEC",4289,"TuTh 11:00AM - 12:15PM","Little Hall 120","Michael R Montgomery","8/29/2011 - 12/9/2011"
"ECO",121,"Principles of Macroeconomics",2,"LEC",7579,"MoWeFr 11:00AM - 11:50AM","Little Hall 120","Staff","8/29/2011 - 12/9/2011"
"ECO",190,"World Food Supply",990,"LEC",7582,"TBA","On-line Course","Aaron Kinyu Hoshide","8/29/2011 - 12/9/2011"
"ECO",321,"Intermediate Macroeconomics",1,"LEC",4290,"TuTh 2:00PM - 3:15PM","Shibles Hall 316","Michael R Montgomery","8/29/2011 - 12/9/2011"
"ECO",339,"International Finance",1,"LEC",4292,"MoWeFr 1:10PM - 2:00PM","Lord Hall 100","Adrienne A Kearney","8/29/2011 - 12/9/2011"
"ECO",342,"Health Economics",1,"LEC",7580,"TuTh 3:30PM - 4:45PM","Stevens Hall North 119","Karen J Buhr","8/29/2011 - 12/9/2011"
"ECO",350,"Intermediate Microeconomic Theory",1,"LEC",4294,"MoWeFr 9:00AM - 9:50AM","Stevens Hall 155","James D Leiby","8/29/2011 - 12/9/2011"
"ECO",366,"Applied Data Analysis for Resource Economics and Policy",1,"LEC",3235,"MoWeFr 10:00AM - 10:50AM","Neville Hall 227","Todd M Gabe","8/29/2011 - 12/9/2011"
"ECO",371,"Public Finance and Fiscal Policy",1,"LEC",4296,"TuTh 12:30PM - 1:45PM","Hitchner Hall 203","Philip A Trostel","8/29/2011 - 12/9/2011"
"ECO",377,"Introduction to Natural Resource Economics and Policy",1,"LEC",3236,"TuTh 9:30AM - 10:45AM","Stevens Hall North 237","Karen J Buhr","8/29/2011 - 12/9/2011"
"ECO",395,"Field Experience",1,"FEX",3243,"TBA","TBA","George K Criner","8/29/2011 - 12/9/2011"
"ECO",410,"Accelerated Introductory Economics",990,"LEC",3428,"TBA","On-line Course","Caroline Lundquist Noblet","8/29/2011 - 12/9/2011"
"ECO",420,"Intermediate Microeconomic Theory with Calculus",1,"LEC",4297,"TuTh 11:00AM - 12:15PM","Nutting Hall 257","James D Leiby","8/29/2011 - 12/9/2011"
"ECO",422,"Rural Economic Development",1,"LEC",7583,"MoWeFr 12:00PM - 12:50PM","Winslow Hall 201","Todd M Gabe","8/29/2011 - 12/9/2011"
"ECO",477,"Economics of Environmental and Resource Management",1,"LEC",7584,"TuTh 11:00AM - 12:15PM","Winslow Hall 201","Stephen D Reiling","8/29/2011 - 12/9/2011"
"ECO",480,"Introduction to Mathematical Economics",1,"LEC",7581,"MoWeFr 2:10PM - 3:00PM","Winslow Hall 201","James D Leiby","8/29/2011 - 12/9/2011"
"ECO",485,"Introduction to Economic Statistics and Econometrics",1,"LEC",4298,"TuTh 9:30AM - 10:45AM","Winslow Hall 201","Hsiang-Tai Cheng","8/29/2011 - 12/9/2011"
"ECO",496,"Field Experience in Economics",1,"FEX",4299,"TBA","TBA","George K Criner","8/29/2011 - 12/9/2011"
"ECO",497,"Independent Studies",1,"IND",3241,"TBA","TBA","George K Criner","8/29/2011 - 12/9/2011"
"ECO",497,"Independent Studies",2,"IND",3242,"TBA","TBA","Gregory K White","8/29/2011 - 12/9/2011"
"ECO",511,"Macroeconomic Theory",1,"LEC",7585,"MoWe 3:10PM - 4:45PM","Stevens Hall North 119","Adrienne A Kearney","8/29/2011 - 12/9/2011"
"ECO",514,"Microeconomic Theory",1,"LEC",4300,"TuTh 3:30PM - 4:45PM","Stevens Hall 370","Philip A Trostel","8/29/2011 - 12/9/2011"
