department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
PSY;394;"Independent Study in Psychology";5000;IND;30633;TBA;TBA;Staff;09/03/2013 - 12/23/2013
PSY;400;"Abnormal Psychology";9000;LEC;25449;TBA;Web/On-line;Charles S Grunder;09/03/2013 - 12/23/2013
PSY;415;"Cross";9000;LEC;28190;TBA;Web/On-line;Kenneth Elliott;09/03/2013 - 12/23/2013
PSY;489;"Topics in Psychology";6007;LEC;26629;Mo 4:00PM - 6:45PM;Saco Video Conferencing;Teresa M Mayo;09/03/2013 - 12/23/2013
SOC;101;"Introduction to Sociology";1005;LEC;28866;We 1:00PM - 3:45PM;Bucksport HS;Jon Arlin Schlenker;09/03/2013 - 12/23/2013
SOC;201;"Social Problems";0300;LEC;24719;Mo 9:00AM - 11:45AM;Bath Brunswick;Lorien Lake-Corral;09/03/2013 - 12/23/2013
SOC;315;"Sociology of Deviance";0100;LEC;25024;We 9:00AM - 11:45AM;Jewett Hall 0190;Lorien Lake-Corral;09/03/2013 - 12/23/2013
SOC;316;"Criminology";9000;LEC;25453;TBA;Web/On-line;James Cook;09/03/2013 - 12/23/2013
SOC;360;"Sociology of the Family";9100;LEC;25456;TBA;Web/On-line;Jon Arlin Schlenker;10/08/2013 - 11/22/2013
SOC;475;"Analyzing Social Media";9000;LEC;25458;TBA;Web/On-line;James Cook;09/03/2013 - 12/23/2013
SPA;101;"Elementary Spanish I";0300;LEC;24873;We 9:00AM - 11:45AM;Rockland;Yarissa Ortiz-Vidal;09/03/2013 - 12/23/2013
